code_module,code_presentation,id_student,id_site,date
AAA,2013J,104476,546657,1
AAA,2013J,402470,546691,161
AAA,2013J,100893,546664,100
AAA,2013J,2599352,546721,234
AAA,2013J,368824,546614,204
AAA,2013J,704156,546614,219
AAA,2013J,1860318,546614,206
AAA,2013J,116541,546665,113
AAA,2013J,2643002,546702,62
AAA,2013J,2460080,546721,167
AAA,2013J,205350,546705,189
AAA,2013J,2574583,546732,9
AAA,2013J,402470,546739,39
AAA,2013J,71361,546739,44
AAA,2013J,2312620,546682,113
AAA,2013J,1729319,546644,235
AAA,2013J,978739,546672,190
AAA,2013J,2084066,546685,169
AAA,2013J,113295,546657,21
AAA,2013J,345357,546686,111
AAA,2013J,588775,546649,192
AAA,2013J,238007,546699,91
AAA,2013J,392931,546614,235
AAA,2013J,2080474,546966,208
AAA,2013J,564450,546900,17
AAA,2013J,1518989,546900,16
AAA,2013J,2369266,546662,-7
AAA,2013J,2574528,546719,51
AAA,2013J,258894,546656,187
AAA,2013J,365642,546650,268
AAA,2013J,2153153,546719,17
AAA,2013J,2557283,546725,27
AAA,2013J,2694424,546644,207
AAA,2013J,312782,546614,181
AAA,2013J,101781,546654,176
AAA,2013J,113295,546655,79
AAA,2013J,2376496,546654,4
AAA,2013J,228222,546654,160
AAA,2013J,2550279,546614,68
AAA,2013J,1970390,546649,183
AAA,2013J,1860318,546692,142
AAA,2013J,189879,546614,41
AAA,2013J,195262,546682,135
AAA,2013J,306897,546655,105
AAA,2013J,376439,546614,123
AAA,2013J,142326,546692,126
AAA,2013J,335764,546614,58
AAA,2013J,63400,546654,226
AAA,2013J,588775,546614,131
AAA,2013J,2516503,546650,253
AAA,2013J,1894188,546685,117
AAA,2013J,332789,546656,180
AAA,2013J,1402638,546614,186
AAA,2013J,2065691,546668,43
AAA,2013J,167906,546614,-8
AAA,2013J,2482700,546614,15
AAA,2013J,405088,546656,199
AAA,2013J,144801,546671,96
AAA,2013J,258894,547017,170
AAA,2013J,2470694,546614,65
AAA,2013J,1860318,546654,46
AAA,2013J,155854,546692,123
AAA,2013J,2255601,546671,-7
AAA,2013J,588775,546713,171
AAA,2013J,2639449,546683,226
AAA,2013J,2482700,546614,56
AAA,2013J,113295,546614,12
AAA,2013J,294570,546883,6
AAA,2013J,228222,546656,200
AAA,2013J,2182846,546654,74
AAA,2013J,2641155,546900,52
AAA,2013J,306107,546614,12
AAA,2013J,978739,546658,71
AAA,2013J,401869,546650,253
AAA,2013J,705379,546691,124
AAA,2013J,2557283,546717,142
AAA,2013J,2578995,546680,112
AAA,2013J,195262,546990,51
AAA,2013J,2691206,546614,-6
AAA,2013J,2364471,546647,46
AAA,2013J,1414443,546650,16
AAA,2013J,365642,546614,158
AAA,2013J,1488959,546657,238
AAA,2013J,183096,546889,-3
AAA,2013J,1488959,546614,181
AAA,2013J,2449878,546911,179
AAA,2013J,45642,546648,165
AAA,2013J,291334,546667,-9
AAA,2013J,401869,546614,17
AAA,2013J,749412,546647,46
AAA,2013J,236284,546966,232
AAA,2013J,53025,546651,160
AAA,2013J,2639449,546657,50
AAA,2013J,2639540,546647,40
AAA,2013J,366483,546644,241
AAA,2013J,2268379,546651,127
AAA,2013J,345357,546731,1
AAA,2013J,1889577,546614,137
AAA,2013J,167906,546883,15
AAA,2013J,102806,546697,179
AAA,2013J,2694424,546644,248
AAA,2013J,172112,546660,61
AAA,2013J,380953,546709,207
AAA,2013J,175392,546667,0
AAA,2013J,2689958,546654,95
AAA,2013J,45462,546614,214
AAA,2013J,2171627,546966,211
AAA,2013J,144801,546614,152
AAA,2013J,290201,546719,226
AAA,2013J,306897,546652,-7
AAA,2013J,1401935,546662,-2
AAA,2013J,286488,546683,153
AAA,2013J,2555340,546651,156
AAA,2013J,241729,546738,21
AAA,2013J,2229865,546883,196
AAA,2013J,749412,546645,12
AAA,2013J,2643002,546916,15
AAA,2013J,2698257,546684,205
AAA,2013J,147756,546670,71
AAA,2013J,155854,546717,158
AAA,2013J,2458355,546614,219
AAA,2013J,2364471,546651,148
AAA,2013J,246834,546691,164
AAA,2013J,365642,546644,216
AAA,2013J,231554,546645,14
AAA,2013J,100893,546645,243
AAA,2013J,978739,546667,15
AAA,2013J,393207,546614,163
AAA,2013J,1894188,546731,-4
AAA,2013J,2458355,546734,51
AAA,2013J,949618,546655,67
AAA,2013J,2457256,546665,107
AAA,2013J,1618738,547013,22
AAA,2013J,366483,546614,59
AAA,2013J,174782,546670,61
AAA,2013J,2694424,546738,39
AAA,2013J,2643002,546655,60
AAA,2013J,53025,546650,212
AAA,2013J,2689958,546672,67
AAA,2013J,342514,546713,187
AAA,2013J,2457256,546668,22
AAA,2013J,291334,546656,208
AAA,2013J,2268379,546662,2
AAA,2013J,187100,546649,171
AAA,2013J,2555340,546657,9
AAA,2013J,2698257,546966,228
AAA,2013J,721259,546652,-1
AAA,2013J,62155,546739,35
AAA,2013J,137873,546650,140
AAA,2013J,2062879,546712,184
AAA,2013J,442442,546725,74
AAA,2013J,1640609,546650,249
AAA,2013J,229361,546721,157
AAA,2013J,2550279,546728,148
AAA,2013J,155854,546614,265
AAA,2013J,1488959,546732,239
AAA,2013J,2691206,546721,209
AAA,2013J,2599352,546714,-10
AAA,2013J,2518069,546737,66
AAA,2013J,268073,546644,231
AAA,2013J,57506,546733,17
AAA,2013J,2555340,546680,115
AAA,2013J,2486127,546677,176
AAA,2013J,2671132,546702,68
AAA,2013J,1938355,546688,-10
AAA,2013J,414117,546714,17
AAA,2013J,1465690,546657,32
AAA,2013J,127582,546614,39
AAA,2013J,2552472,546614,1
AAA,2013J,100893,546672,201
AAA,2013J,102806,546614,169
AAA,2013J,2532302,546702,202
AAA,2013J,2080474,546655,84
AAA,2013J,258894,546614,165
AAA,2013J,1976139,546687,226
AAA,2013J,2412002,546738,34
AAA,2013J,155984,546883,17
AAA,2013J,2481901,546655,89
AAA,2013J,2182846,546900,111
AAA,2013J,2613116,546614,161
AAA,2013J,2691206,546697,182
AAA,2013J,1801229,546614,238
AAA,2013J,2599352,546614,120
AAA,2013J,187100,546650,207
AAA,2013J,174782,546650,128
AAA,2013J,2598871,546734,211
AAA,2013J,2153153,546614,209
AAA,2013J,1889511,546655,112
AAA,2013J,1801229,546652,14
AAA,2013J,760729,547017,237
AAA,2013J,1626710,546614,232
AAA,2013J,319047,546650,135
AAA,2013J,104476,546644,201
AAA,2013J,2578995,546731,0
AAA,2013J,324002,546654,36
AAA,2013J,142326,546692,226
AAA,2013J,2458355,546713,214
AAA,2013J,38053,546651,155
AAA,2013J,319047,546614,10
AAA,2013J,603861,546691,155
AAA,2013J,187100,546672,177
AAA,2013J,53025,546657,32
AAA,2013J,588775,546651,146
AAA,2013J,279572,546695,163
AAA,2013J,1847830,546649,194
AAA,2013J,180753,546732,230
AAA,2013J,101781,546644,218
AAA,2013J,1729319,546684,30
AAA,2013J,255548,546739,42
AAA,2013J,306897,546650,171
AAA,2013J,11391,546652,-5
AAA,2013J,141355,546645,12
AAA,2013J,2194100,546700,52
AAA,2013J,386924,546614,43
AAA,2013J,268073,546614,175
AAA,2013J,255548,546650,3
AAA,2013J,1465690,546614,208
AAA,2013J,588775,546614,50
AAA,2013J,498857,546734,219
AAA,2013J,321942,546656,208
AAA,2013J,2122180,546658,98
AAA,2013J,1970390,546645,19
AAA,2013J,2080474,546649,208
AAA,2013J,187100,546650,215
AAA,2013J,319047,546657,2
AAA,2013J,1414443,546683,134
AAA,2013J,705379,546669,-5
AAA,2013J,444677,546614,12
AAA,2013J,332789,546657,24
AAA,2013J,2364471,546649,202
AAA,2013J,104476,546614,171
AAA,2013J,2011876,546670,97
AAA,2013J,142326,546648,145
AAA,2013J,364177,546883,-2
AAA,2013J,2481901,546657,21
AAA,2013J,238007,546739,11
AAA,2013J,307061,546614,-7
AAA,2013J,2122180,546654,35
AAA,2013J,114999,546986,221
AAA,2013J,1889511,546614,18
AAA,2013J,52130,546649,198
AAA,2013J,1860318,546670,92
AAA,2013J,2255601,546657,52
AAA,2013J,376581,546651,163
AAA,2013J,62155,546731,-4
AAA,2013J,2555340,546645,14
AAA,2013J,187100,546667,16
AAA,2013J,1847830,546644,237
AAA,2013J,52130,546614,89
AAA,2013J,307866,546655,72
AAA,2013J,2255601,546712,153
AAA,2013J,2685865,546654,210
AAA,2013J,2364471,546739,20
AAA,2013J,307061,546657,9
AAA,2013J,2364471,546650,35
AAA,2013J,2557283,546717,136
AAA,2013J,180753,546651,122
AAA,2013J,968578,546684,229
AAA,2013J,298696,546614,37
AAA,2013J,111717,546614,90
AAA,2013J,489455,546654,65
AAA,2013J,2412002,546664,217
AAA,2013J,200860,546614,-3
AAA,2013J,2481901,546654,33
AAA,2013J,53025,546651,154
AAA,2013J,1765788,546655,121
AAA,2013J,62155,546655,117
AAA,2013J,2229865,546739,40
AAA,2013J,111717,546654,14
AAA,2013J,905042,546614,15
AAA,2013J,307866,546652,-10
AAA,2013J,271251,546883,33
AAA,2013J,345357,546732,0
AAA,2013J,58873,546654,153
AAA,2013J,63400,546614,237
AAA,2013J,1626710,546650,141
AAA,2013J,2586560,546652,-3
AAA,2013J,2139353,546614,56
AAA,2013J,296332,546690,127
AAA,2013J,1860318,546614,180
AAA,2013J,1889511,546657,47
AAA,2013J,319047,546644,210
AAA,2013J,291334,546651,122
AAA,2013J,2498700,546687,72
AAA,2013J,401869,546656,208
AAA,2013J,1765788,546733,-6
AAA,2013J,2550279,546645,13
AAA,2013J,192183,546657,11
AAA,2013J,2678643,546731,120
AAA,2013J,2122180,546654,66
AAA,2013J,262934,546649,174
AAA,2013J,311917,546732,8
AAA,2013J,2062879,546614,1
AAA,2013J,174782,546614,190
AAA,2013J,969076,546614,91
AAA,2013J,242793,546728,119
AAA,2013J,2599352,546614,14
AAA,2013J,172797,546681,-8
AAA,2013J,2685865,546614,205
AAA,2013J,1518989,546716,60
AAA,2013J,238007,546644,232
AAA,2013J,168936,546731,0
AAA,2013J,141377,546614,52
AAA,2013J,1465690,546614,50
AAA,2013J,342514,546647,44
AAA,2013J,2536991,546656,199
AAA,2013J,113295,546667,13
AAA,2013J,2412002,546683,159
AAA,2013J,2437837,546672,197
AAA,2013J,114999,546662,-9
AAA,2013J,342514,546723,13
AAA,2013J,2649826,546652,-2
AAA,2013J,2557283,546657,46
AAA,2013J,580389,546657,0
AAA,2013J,2639641,546654,8
AAA,2013J,2559575,546614,263
AAA,2013J,2555340,546658,78
AAA,2013J,489455,546654,13
AAA,2013J,588775,546670,93
AAA,2013J,414117,546719,-6
AAA,2013J,2617002,546614,30
AAA,2013J,2671132,546614,22
AAA,2013J,1518989,546711,215
AAA,2013J,137873,546658,70
AAA,2013J,2643002,546614,38
AAA,2013J,28400,546681,4
AAA,2013J,2458355,546883,219
AAA,2013J,396872,546699,169
AAA,2013J,192183,546713,169
AAA,2013J,564450,546614,215
AAA,2013J,2557283,546654,149
AAA,2013J,137873,546651,144
AAA,2013J,978739,546654,59
AAA,2013J,306466,546614,89
AAA,2013J,335764,546651,131
AAA,2013J,311917,546681,-3
AAA,2013J,319047,546683,157
AAA,2013J,2062879,546656,205
AAA,2013J,392931,546614,147
AAA,2013J,228082,546676,107
AAA,2013J,172112,546657,113
AAA,2013J,306897,546614,2
AAA,2013J,581129,546671,166
AAA,2013J,350188,546674,107
AAA,2013J,2461190,546954,72
AAA,2013J,174782,546650,171
AAA,2013J,2498700,546883,170
AAA,2013J,2691206,546614,82
AAA,2013J,498857,546614,122
AAA,2013J,291334,546614,113
AAA,2013J,1626710,546655,98
AAA,2013J,302302,546662,50
AAA,2013J,238007,546614,186
AAA,2013J,588775,546717,161
AAA,2013J,2367155,546683,157
AAA,2013J,318933,546614,74
AAA,2013J,258894,546650,163
AAA,2013J,2268379,546696,72
AAA,2013J,183096,546656,200
AAA,2013J,705379,546649,208
AAA,2013J,1847830,546653,112
AAA,2013J,2578995,546658,113
AAA,2013J,187100,546651,158
AAA,2013J,958987,546656,211
AAA,2013J,319047,546687,209
AAA,2013J,58873,546719,238
AAA,2013J,164259,546986,101
AAA,2013J,2084066,546614,66
AAA,2013J,366483,546732,2
AAA,2013J,2268379,546655,88
AAA,2013J,110175,546657,9
AAA,2013J,2412002,546614,94
AAA,2013J,2689958,546650,67
AAA,2013J,2516503,546699,123
AAA,2013J,186149,546678,78
AAA,2013J,1765788,546684,246
AAA,2013J,2470694,546651,164
AAA,2013J,2557283,546656,186
AAA,2013J,227499,546737,67
AAA,2013J,137873,546657,31
AAA,2013J,1618738,546687,57
AAA,2013J,2689958,546654,203
AAA,2013J,1640609,546650,111
AAA,2013J,2574583,546883,8
AAA,2013J,2080474,546676,113
AAA,2013J,2666246,546692,243
AAA,2013J,102806,546653,116
AAA,2013J,2182846,546651,165
AAA,2013J,2557283,546651,170
AAA,2013J,255548,546666,62
AAA,2013J,1860318,546670,62
AAA,2013J,65002,546662,6
AAA,2013J,312537,546614,131
AAA,2013J,2412002,547013,217
AAA,2013J,2643002,546650,210
AAA,2013J,195262,546688,18
AAA,2013J,2182846,546614,46
AAA,2013J,1729319,546614,206
AAA,2013J,227517,546647,50
AAA,2013J,350188,546657,15
AAA,2013J,336207,546668,51
AAA,2013J,401869,546699,172
AAA,2013J,489455,546650,38
AAA,2013J,258392,546672,213
AAA,2013J,312537,546614,215
AAA,2013J,202635,546651,143
AAA,2013J,202635,546657,1
AAA,2013J,2550279,546732,10
AAA,2013J,180753,546652,24
AAA,2013J,392931,546654,102
AAA,2013J,155854,546654,212
AAA,2013J,2689958,546651,168
AAA,2013J,241649,546734,33
AAA,2013J,227517,546614,24
AAA,2013J,38053,546614,10
AAA,2013J,1889511,546614,-7
AAA,2013J,1758449,546696,75
AAA,2013J,229361,546883,4
AAA,2013J,38053,546656,197
AAA,2013J,2691244,547017,238
AAA,2013J,2559575,546657,46
AAA,2013J,1518989,546650,16
AAA,2013J,306107,546911,9
AAA,2013J,343446,546650,162
AAA,2013J,2122180,546655,116
AAA,2013J,2229865,546650,215
AAA,2013J,603861,546614,183
AAA,2013J,1860318,546654,242
AAA,2013J,2498700,546614,147
AAA,2013J,142326,546614,71
AAA,2013J,760729,546614,253
AAA,2013J,2691206,546614,71
AAA,2013J,2557283,546647,36
AAA,2013J,1518989,546649,190
AAA,2013J,186149,546651,142
AAA,2013J,2649826,546650,156
AAA,2013J,368194,546721,215
AAA,2013J,949618,546883,162
AAA,2013J,321942,546651,125
AAA,2013J,307061,546644,235
AAA,2013J,343446,546654,63
AAA,2013J,319047,546667,212
AAA,2013J,2649826,546691,112
AAA,2013J,1894188,546665,64
AAA,2013J,386952,546684,20
AAA,2013J,2268379,546657,37
AAA,2013J,2412002,546677,110
AAA,2013J,2369266,546652,0
AAA,2013J,291334,546728,115
AAA,2013J,2146792,546716,61
AAA,2013J,498857,546735,53
AAA,2013J,2342426,546655,108
AAA,2013J,188278,546671,59
AAA,2013J,271251,546614,23
AAA,2013J,1518989,546654,210
AAA,2013J,969076,546614,63
AAA,2013J,116541,546736,218
AAA,2013J,2671132,546647,51
AAA,2013J,2197016,546717,142
AAA,2013J,31604,546667,9
AAA,2013J,760729,546614,57
AAA,2013J,324084,546670,99
AAA,2013J,167906,546614,135
AAA,2013J,2678643,546687,120
AAA,2013J,2685865,546654,10
AAA,2013J,318933,546654,41
AAA,2013J,343446,546655,94
AAA,2013J,324002,546669,13
AAA,2013J,415969,546883,123
AAA,2013J,2641155,546737,60
AAA,2013J,291334,546650,140
AAA,2013J,704156,546614,66
AAA,2013J,1626710,546650,10
AAA,2013J,1942396,546672,198
AAA,2013J,238007,546686,103
AAA,2013J,300398,546736,170
AAA,2013J,2555340,546723,23
AAA,2013J,192183,546654,17
AAA,2013J,508818,546614,97
AAA,2013J,137873,546614,115
AAA,2013J,705379,546614,237
AAA,2013J,62155,546680,57
AAA,2013J,282821,546672,206
AAA,2013J,1889577,546614,157
AAA,2013J,268073,546731,45
AAA,2013J,281022,546614,219
AAA,2013J,749412,546657,54
AAA,2013J,392931,546614,178
AAA,2013J,749412,546657,0
AAA,2013J,2649826,546650,78
AAA,2013J,335764,546883,8
AAA,2013J,2312620,546654,156
AAA,2013J,104476,546614,222
AAA,2013J,2155014,546716,87
AAA,2013J,195262,546614,51
AAA,2013J,311917,546654,52
AAA,2013J,175392,546900,-5
AAA,2013J,2412002,546662,3
AAA,2013J,175932,546667,8
AAA,2013J,343446,546657,46
AAA,2013J,2182846,546655,59
AAA,2013J,2694424,546659,11
AAA,2013J,1640609,546655,101
AAA,2013J,98094,546614,0
AAA,2013J,307866,546883,23
AAA,2013J,172112,546883,64
AAA,2013J,1894188,546696,90
AAA,2013J,1758449,546650,80
AAA,2013J,2691206,546705,219
AAA,2013J,116541,546685,154
AAA,2013J,1746134,546671,119
AAA,2013J,495284,546686,106
AAA,2013J,291334,546650,60
AAA,2013J,2412967,546686,102
AAA,2013J,1847830,546649,201
AAA,2013J,248270,546736,234
AAA,2013J,184271,546662,0
AAA,2013J,2691206,546667,-7
AAA,2013J,187100,546668,13
AAA,2013J,2557283,546650,121
AAA,2013J,159954,546702,82
AAA,2013J,2516503,546649,176
AAA,2013J,2600688,546719,-10
AAA,2013J,2694424,546650,62
AAA,2013J,172797,546719,229
AAA,2013J,2639540,546652,-4
AAA,2013J,113295,546883,196
AAA,2013J,296332,546682,89
AAA,2013J,187100,546614,158
AAA,2013J,148993,546900,-10
AAA,2013J,102806,546614,93
AAA,2013J,1488959,546655,154
AAA,2013J,2411778,546681,34
AAA,2013J,145130,546614,261
AAA,2013J,971027,546883,113
AAA,2013J,1518989,546652,8
AAA,2013J,312537,546652,2
AAA,2013J,321942,547007,118
AAA,2013J,113295,546654,49
AAA,2013J,1746134,546719,0
AAA,2013J,749412,546659,3
AAA,2013J,319047,546695,135
AAA,2013J,255548,546734,38
AAA,2013J,174782,546883,151
AAA,2013J,1847830,546656,214
AAA,2013J,268073,546649,248
AAA,2013J,144801,546738,257
AAA,2013J,2268379,546714,16
AAA,2013J,321942,546648,170
AAA,2013J,2344901,546614,127
AAA,2013J,376439,546614,202
AAA,2013J,157568,546668,47
AAA,2013J,306897,546614,236
AAA,2013J,101781,546883,111
AAA,2013J,262011,546651,150
AAA,2013J,760729,546649,211
AAA,2013J,357668,546655,114
AAA,2013J,187100,546657,27
AAA,2013J,2694424,546653,109
AAA,2013J,402470,546883,52
AAA,2013J,2586560,546883,1
AAA,2013J,2369266,546697,235
AAA,2013J,1938355,546683,148
AAA,2013J,2062879,546738,23
AAA,2013J,291334,546645,18
AAA,2013J,905042,546614,14
AAA,2013J,2486127,546614,163
AAA,2013J,175392,546678,105
AAA,2013J,174782,546658,75
AAA,2013J,1847830,546650,83
AAA,2013J,155854,546699,133
AAA,2013J,137873,546644,225
AAA,2013J,188278,546645,13
AAA,2013J,1889511,546650,0
AAA,2013J,45642,546692,125
AAA,2013J,205350,546690,156
AAA,2013J,155550,547017,217
AAA,2013J,2143752,546614,237
AAA,2013J,1970390,546883,56
AAA,2013J,2182846,546666,52
AAA,2013J,2364471,546650,76
AAA,2013J,721259,546614,-3
AAA,2013J,2469673,546719,131
AAA,2013J,1640609,546719,-6
AAA,2013J,2412002,546668,51
AAA,2013J,2412002,546670,127
AAA,2013J,286488,546669,5
AAA,2013J,1758449,546614,22
AAA,2013J,319047,547037,170
AAA,2013J,2555340,546614,31
AAA,2013J,114999,546685,134
AAA,2013J,1765788,546662,-6
AAA,2013J,123044,546731,16
AAA,2013J,1970390,546650,116
AAA,2013J,2139353,546684,25
AAA,2013J,2486127,546654,99
AAA,2013J,2578995,546657,15
AAA,2013J,186149,546884,-2
AAA,2013J,1847830,546654,115
AAA,2013J,268733,546614,-2
AAA,2013J,157568,546697,202
AAA,2013J,760729,546651,169
AAA,2013J,290201,546668,48
AAA,2013J,2481901,546654,91
AAA,2013J,905042,546614,53
AAA,2013J,62155,546654,162
AAA,2013J,113295,546657,34
AAA,2013J,2671132,546614,57
AAA,2013J,1938355,546657,3
AAA,2013J,749412,546883,139
AAA,2013J,2364471,546655,90
AAA,2013J,104476,546614,-2
AAA,2013J,228222,546644,220
AAA,2013J,77367,546614,31
AAA,2013J,2643002,546644,244
AAA,2013J,588775,546644,202
AAA,2013J,905042,546647,45
AAA,2013J,282821,546614,239
AAA,2013J,306466,546614,92
AAA,2013J,137873,546681,-9
AAA,2013J,114999,546614,138
AAA,2013J,307866,546657,55
AAA,2013J,2342426,546668,50
AAA,2013J,705379,546652,-4
AAA,2013J,2698257,546654,177
AAA,2013J,38053,546645,7
AAA,2013J,302302,546657,51
AAA,2013J,2555340,546644,240
AAA,2013J,174782,546650,111
AAA,2013J,319047,546883,209
AAA,2013J,2498700,546614,34
AAA,2013J,2364471,546657,0
AAA,2013J,129955,546688,91
AAA,2013J,306897,546680,93
AAA,2013J,306897,546734,30
AAA,2013J,2437837,546644,241
AAA,2013J,2691206,547013,-7
AAA,2013J,258392,546694,169
AAA,2013J,969076,546681,3
AAA,2013J,319047,546650,72
AAA,2013J,2149225,546921,-8
AAA,2013J,192183,546883,8
AAA,2013J,101781,546883,164
AAA,2013J,2566592,546614,136
AAA,2013J,2689958,546657,3
AAA,2013J,321942,546654,127
AAA,2013J,2551220,546732,171
AAA,2013J,144801,546670,104
AAA,2013J,319047,546614,-10
AAA,2013J,2470694,546650,56
AAA,2013J,2255601,546737,97
AAA,2013J,1401935,546657,60
AAA,2013J,205350,546662,124
AAA,2013J,157568,546667,16
AAA,2013J,2364471,546721,232
AAA,2013J,405088,546721,235
AAA,2013J,59185,546694,117
AAA,2013J,1640609,546650,165
AAA,2013J,969076,546651,159
AAA,2013J,77367,546883,-5
AAA,2013J,258894,546614,74
AAA,2013J,175392,546680,78
AAA,2013J,2498700,546707,200
AAA,2013J,2691206,546653,107
AAA,2013J,760729,546653,117
AAA,2013J,321942,546694,126
AAA,2013J,324002,546684,9
AAA,2013J,1970390,546614,236
AAA,2013J,969076,546645,27
AAA,2013J,62155,546649,171
AAA,2013J,2342426,546648,144
AAA,2013J,335764,546652,-1
AAA,2013J,1889511,546656,212
AAA,2013J,192183,546709,192
AAA,2013J,147793,546645,32
AAA,2013J,319047,546883,128
AAA,2013J,2342426,546657,16
AAA,2013J,1626710,546684,22
AAA,2013J,343446,546614,135
AAA,2013J,588775,546658,89
AAA,2013J,306897,546657,8
AAA,2013J,2649826,546644,220
AAA,2013J,71361,546883,-3
AAA,2013J,240884,546694,163
AAA,2013J,905042,547009,-6
AAA,2013J,905042,546883,1
AAA,2013J,291334,546614,202
AAA,2013J,318933,546614,193
AAA,2013J,1620151,546650,20
AAA,2013J,331358,546654,39
AAA,2013J,2557283,547017,96
AAA,2013J,2278464,546684,43
AAA,2013J,1758449,546652,9
AAA,2013J,376581,546678,91
AAA,2013J,312537,546650,248
AAA,2013J,255548,546645,12
AAA,2013J,282821,546614,129
AAA,2013J,102806,546654,107
AAA,2013J,2613116,546668,34
AAA,2013J,236284,546719,53
AAA,2013J,57506,546719,2
AAA,2013J,2671132,546736,193
AAA,2013J,142326,546644,242
AAA,2013J,402470,546732,-3
AAA,2013J,2671132,546739,51
AAA,2013J,104476,546650,4
AAA,2013J,1889511,546645,16
AAA,2013J,2146792,546614,42
AAA,2013J,402470,546654,7
AAA,2013J,365642,546656,200
AAA,2013J,544103,546689,-10
AAA,2013J,489455,546656,208
AAA,2013J,2689958,546650,34
AAA,2013J,142326,546655,94
AAA,2013J,1456619,546732,11
AAA,2013J,32885,546692,125
AAA,2013J,2498700,546713,189
AAA,2013J,2521459,546736,243
AAA,2013J,62155,546614,145
AAA,2013J,2073016,546723,31
AAA,2013J,312537,546614,171
AAA,2013J,2080474,546614,258
AAA,2013J,1970390,546721,145
AAA,2013J,343446,546653,112
AAA,2013J,144801,546645,8
AAA,2013J,2449878,546735,53
AAA,2013J,2139353,546735,92
AAA,2013J,123044,546900,54
AAA,2013J,1970390,546651,151
AAA,2013J,63400,546732,240
AAA,2013J,396872,546647,42
AAA,2013J,307866,546614,32
AAA,2013J,2460080,546965,224
AAA,2013J,2521459,546691,212
AAA,2013J,2051699,546731,13
AAA,2013J,2470694,546655,66
AAA,2013J,2689958,546680,89
AAA,2013J,238007,546654,18
AAA,2013J,760729,546709,202
AAA,2013J,2364471,546647,44
AAA,2013J,319047,546732,16
AAA,2013J,91265,546614,236
AAA,2013J,137873,546948,46
AAA,2013J,2574528,546654,13
AAA,2013J,2666246,546614,177
AAA,2013J,184271,546614,92
AAA,2013J,2566163,546644,219
AAA,2013J,187100,546651,186
AAA,2013J,606143,546719,53
AAA,2013J,1765788,546691,264
AAA,2013J,380953,546671,136
AAA,2013J,159954,546669,-5
AAA,2013J,2551220,546883,9
AAA,2013J,905042,546654,236
AAA,2013J,2643002,547035,-8
AAA,2013J,1765788,546713,172
AAA,2013J,704156,546644,249
AAA,2013J,2358969,546732,17
AAA,2013J,969076,546614,85
AAA,2013J,2364471,546655,88
AAA,2013J,376439,546645,9
AAA,2013J,291334,546691,114
AAA,2013J,187100,546676,68
AAA,2013J,144801,546665,204
AAA,2013J,704156,546667,11
AAA,2013J,200860,546614,157
AAA,2013J,2666246,546692,164
AAA,2013J,1626710,546645,16
AAA,2013J,142326,546732,8
AAA,2013J,2557283,546654,34
AAA,2013J,1970390,547011,-3
AAA,2013J,2182846,546703,167
AAA,2013J,969076,546650,149
